,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,Price,Location_Bangalore,Location_Chennai,Location_Coimbatore,Location_Delhi,Location_Hyderabad,Location_Jaipur,Location_Kochi,Location_Kolkata,Location_Mumbai,Location_Pune,Fuel_Type_Diesel,Fuel_Type_LPG,Fuel_Type_Petrol,Transmission_Manual,Brand_Audi,Brand_BMW,Brand_Bentley,Brand_Chevrolet,Brand_Datsun,Brand_Fiat,Brand_Force,Brand_Ford,Brand_Honda,Brand_Hyundai,Brand_ISUZU,Brand_Isuzu,Brand_Jaguar,Brand_Jeep,Brand_Land,Brand_Mahindra,Brand_Maruti,Brand_Mercedes-Benz,Brand_Mini,Brand_Mitsubishi,Brand_Nissan,Brand_Porsche,Brand_Renault,Brand_Skoda,Brand_Tata,Brand_Toyota,Brand_Volkswagen,Brand_Volvo
4924,0.48085186945694874,-0.43892120497044557,0.4381384151117235,2.2478710672159665,-1.391886862176038,-1.2378049145411587,-0.3576775450818007,3.6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4925,-0.7825373122667157,0.8734393430501571,0.4381384151117235,-1.65405865469405,2.2768903077940164,1.0823122804153016,2.138774481202568,11.5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4926,0.48085186945694874,-0.434447248556739,0.4381384151117235,2.2478710672159665,-1.391886862176038,-1.2378049145411587,-0.3576775450818007,3.6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4927,0.48085186945694874,-0.7921251506445359,0.4381384151117235,0.6696712045079453,-1.3566907358309621,-1.0843778097133927,-0.3576775450818007,3.05,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4928,-0.7825373122667157,-0.2897893245135589,-1.8049607180152247,1.2506036693084437,-0.2103026205913472,-0.4332481453223861,-0.3576775450818007,6.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4929,-0.15084272140488353,-0.5284003332445776,0.4381384151117235,-0.45104434216968414,-0.7131044255210028,-0.7326181059619293,-0.3576775450818007,3.75,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4930,0.7966991648878649,-0.7334566688727967,0.4381384151117235,-0.5163992444597402,-0.7114284195045707,-0.7326181059619293,-0.3576775450818007,6.17,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4931,1.112546460318781,0.0630268782713436,0.4381384151117235,1.4442478242419434,-0.6293041246993936,-0.4613140791323433,-0.3576775450818007,9.05,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4932,-0.15084272140488353,0.32341114154906775,0.4381384151117235,0.25817737527425794,-0.7131044255210028,-0.4931221374502948,-0.3576775450818007,4.05,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4933,-0.15084272140488353,-0.05117831578254022,0.4381384151117235,-0.20172749269280318,-0.5455038238777843,-0.5118327599902662,-0.3576775450818007,4.25,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4934,1.428393755749697,-0.7968377180669736,0.4381384151117235,1.153781591841694,-1.04830562880744,-0.8628440388401306,-0.3576775450818007,3.75,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4935,0.7966991648878649,-0.8564904702497282,0.4381384151117235,-1.2909758641937383,-0.05443406106315394,0.15239434017872033,-0.3576775450818007,11.85,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4936,0.7966991648878649,-0.7423747553241186,0.4381384151117235,1.056959514374944,-0.2103026205913472,-0.4362418449287815,-0.3576775450818007,8.24,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4937,-1.7300791985594641,1.2912770457142622,-1.8049607180152247,-1.2667703448270509,0.6260243816083134,0.5228646664701551,-0.3576775450818007,6.5,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4938,1.7442410511806132,-1.1785855056605121,0.4381384151117235,-1.4095829090905068,0.9310574765989712,1.3947796768328247,2.138774481202568,58.91,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4939,0.1650045740260326,0.5258129297051544,0.4381384151117235,-0.782659957493302,0.9310574765989712,0.5022829816761866,2.138774481202568,8.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4940,0.48085186945694874,0.042297546887836344,0.4381384151117235,-0.45104434216968414,-0.7131044255210028,-0.7326181059619293,-0.3576775450818007,4.64,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4941,-1.098384607697632,-0.779955989199254,0.4381384151117235,0.20976633654088322,-0.7147804315374351,-0.6203543707221006,-0.3576775450818007,3.32,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4942,-0.46669001683579964,-0.04428842290543206,-1.8049607180152247,0.4905503611944576,-0.7147804315374351,-0.6409360555160691,-0.3576775450818007,2.78,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4943,0.7966991648878649,0.32982381240871383,0.4381384151117235,-0.8528559636566954,0.6277003876247456,0.9457247358735098,-0.3576775450818007,8.95,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4944,-0.15084272140488353,-0.19079558226627752,0.4381384151117235,-1.5330310578606128,0.6159683455097202,1.2699798244912153,-0.3576775450818007,21.95,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4945,-0.15084272140488353,-0.34944207669631355,0.4381384151117235,-1.6056476159606752,1.2327385595567646,0.3900192464363579,-0.3576775450818007,7.9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4946,-2.0459264939903803,-0.3903936910697747,0.4381384151117235,-1.595965408214,0.2891471723054441,1.3629716185148735,-0.3576775450818007,29.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4947,-0.15084272140488353,-0.34944207669631355,0.4381384151117235,0.9044647423648132,-0.7114284195045707,-0.7344891682159264,-0.3576775450818007,3.25,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4948,0.1650045740260326,-1.3784520518488317,0.4381384151117235,-0.22593301205949098,-0.21197862660777939,0.07755185001883452,-0.3576775450818007,5.9,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4949,1.112546460318781,-1.041742092153273,0.4381384151117235,1.4442478242419434,-0.6293041246993936,-0.4613140791323433,-0.3576775450818007,9.88,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4950,1.7442410511806132,-1.061278368493125,0.4381384151117235,0.06453322034075906,-0.7147804315374351,-0.5855526127977537,-0.3576775450818007,8.78,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4951,-0.7825373122667157,0.9927448474156665,-1.8049607180152247,-1.065864534083545,0.9310574765989712,0.4667327988502407,2.138774481202568,2.75,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4952,0.1650045740260326,-0.1539898341695179,0.4381384151117235,0.8003810090880572,-0.2723148431993381,-0.5305433825302377,-0.3576775450818007,5.98,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4953,-0.7825373122667157,-0.7670113419755963,0.4381384151117235,-1.7992917708941745,1.4640273898244063,1.9055796721740457,-0.3576775450818007,31.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4954,-0.7825373122667157,0.31932492802454904,-1.8049607180152247,-0.9206314178834205,0.29249918433830846,0.4648617365962437,-0.3576775450818007,3.55,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4955,0.48085186945694874,0.11343345386577129,0.4381384151117235,0.9649785407815318,-0.0695181152110436,0.24632166532937697,-0.3576775450818007,6.24,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4956,-1.414231903128548,-0.6775322137014642,0.4381384151117235,0.23397185590757102,-0.6293041246993936,-0.7344891682159264,-0.3576775450818007,2.19,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4957,-0.15084272140488353,0.3495092206290229,0.4381384151117235,2.436674118276128,-0.6293041246993936,-0.7372957615969222,-0.3576775450818007,5.5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4958,0.1650045740260326,-1.184580607254879,0.4381384151117235,1.388575129698562,-1.04830562880744,-0.8617214014877325,-0.3576775450818007,2.1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4959,-0.7825373122667157,-0.3886339348803834,0.4381384151117235,-1.8961138483609243,5.659070448954167,7.2942389636858245,-1.6059035582239851,50.66,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4960,-0.46669001683579964,-1.0354487267979922,0.4381384151117235,-0.8455943078466893,0.8707212600074125,1.0636016578753302,-0.3576775450818007,14.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4961,-0.15084272140488353,0.6713656450310758,0.4381384151117235,0.8875208788081319,-0.0695181152110436,0.24407639062458059,-0.3576775450818007,5.5,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4962,-2.0459264939903803,0.18743269294847845,-4.048059851142173,-1.0005096317934892,-0.04270201894812864,-0.20872067484272866,-0.3576775450818007,1.2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4963,0.1650045740260326,0.15527985952197368,0.4381384151117235,0.5002325689411324,-0.7147804315374351,-0.5866752501501521,-0.3576775450818007,5.3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4964,0.48085186945694874,0.8436129669587799,0.4381384151117235,1.3474257467751931,-0.0695181152110436,0.24407639062458059,-0.3576775450818007,6.3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4965,1.112546460318781,-0.9104165582229384,0.4381384151117235,-0.10490541522605376,0.8707212600074125,1.0261804127953873,-0.3576775450818007,40.47,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4966,-0.15084272140488353,0.24708544513123312,0.4381384151117235,-1.2909758641937383,2.2768903077940164,1.035535724065373,2.138774481202568,16.1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4967,0.1650045740260326,-0.34947190307240494,0.4381384151117235,-1.339386902927113,0.57742020713178,1.0186961637793985,-0.3576775450818007,25.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4968,-1.7300791985594641,0.7334939864294147,-1.8049607180152247,-1.2425648254603636,0.622672369575449,1.0636016578753302,-0.3576775450818007,7.95,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4969,0.7966991648878649,-0.6477058376100869,0.4381384151117235,1.5410699017086928,-1.3868588441267415,-1.2321917277791672,-0.3576775450818007,2.65,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4970,-0.46669001683579964,0.25749485038712383,0.4381384151117235,0.6261012696479079,-1.04830562880744,-0.8617214014877325,-0.3576775450818007,2.81,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4971,-0.46669001683579964,0.6944810865018931,0.4381384151117235,-0.6519501529131896,0.29249918433830846,1.0190703762301982,-0.3576775450818007,17.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4972,-0.46669001683579964,0.1277799407657238,0.4381384151117235,-0.5406047638264271,-0.7147804315374351,-0.5268012580222434,-0.3576775450818007,3.3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4973,1.7442410511806132,-0.742643192708941,0.4381384151117235,1.008548475641569,-1.04830562880744,-0.8628440388401306,-0.3576775450818007,5.34,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4974,0.7966991648878649,-0.4687475810618229,0.4381384151117235,0.67935341225462,-0.2103026205913472,-0.18028052858197213,-0.3576775450818007,8.5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4975,-1.098384607697632,0.7722086225960225,-1.8049607180152247,-0.5648102831931149,-0.7131044255210028,-0.4332481453223861,-0.3576775450818007,2.69,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4976,0.48085186945694874,-0.14065744405667222,0.4381384151117235,-0.5648102831931149,0.9310574765989712,0.5022829816761866,2.138774481202568,11.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4977,-0.7825373122667157,-0.1908254086423689,0.4381384151117235,0.04032770097407127,-0.7147804315374351,-0.5118327599902662,-0.3576775450818007,4.06,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4978,0.7966991648878649,-0.2003101962394269,0.4381384151117235,-0.10490541522605376,0.8707212600074125,1.6464375499954411,-0.3576775450818007,49.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4979,-0.46669001683579964,0.45587007777087446,0.4381384151117235,0.5244380883078202,-0.04270201894812864,-0.1806547410327715,-0.3576775450818007,4.6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4980,0.48085186945694874,0.21057796079538726,0.4381384151117235,1.3716312661418808,-0.8438328948027134,-0.8074605961218152,-0.3576775450818007,3.96,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4981,0.48085186945694874,-0.852523562229575,0.4381384151117235,0.06453322034075906,-0.7147804315374351,-0.5855526127977537,-0.3576775450818007,5.6,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4982,1.112546460318781,-0.34944207669631355,0.4381384151117235,1.1174733127916625,-0.6293041246993936,-0.7326181059619293,-0.3576775450818007,3.75,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4983,0.48085186945694874,-0.030389331646850218,0.4381384151117235,1.018230683388244,-0.38125523426743013,-0.4570106359481498,-0.3576775450818007,5.5,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4984,-0.46669001683579964,0.1576063168571011,-1.8049607180152247,0.5244380883078202,-0.04270201894812864,-0.1806547410327715,-0.3576775450818007,3.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4985,-0.7825373122667157,-0.25996294842218154,0.4381384151117235,-0.5648102831931149,-0.4281834027275313,-0.4332481453223861,-0.3576775450818007,3.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4986,-1.098384607697632,1.0000821359341454,0.4381384151117235,-0.5406047638264271,-0.5455038238777843,-0.46692726589433464,-0.3576775450818007,2.95,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4987,0.48085186945694874,0.7093942745475819,0.4381384151117235,1.6136864598087552,-0.38125523426743013,-0.8261712186617867,-0.3576775450818007,2.45,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4988,-0.46669001683579964,1.8577097540656091,0.4381384151117235,-0.8455943078466893,0.8707212600074125,1.0636016578753302,-0.3576775450818007,13.99,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4989,0.7966991648878649,-0.8403544007842931,0.4381384151117235,-1.6371147911373687,2.285270337876177,2.6500753430395094,-0.3576775450818007,60.75,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4990,-0.46669001683579964,-0.4687475810618229,-1.8049607180152247,-0.37116612825961515,-0.21197862660777939,0.05884122747886308,-0.3576775450818007,4.5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4991,-1.098384607697632,0.038300812491591785,-1.8049607180152247,0.04032770097407127,-0.7147804315374351,-0.6203543707221006,-0.3576775450818007,2.5,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4992,0.48085186945694874,1.2611822322380626,0.4381384151117235,-1.2909758641937383,2.2768903077940164,1.035535724065373,2.138774481202568,20.5,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4993,0.1650045740260326,-0.7610460667573208,0.4381384151117235,0.1371497784408207,-0.7147804315374351,-0.5829331256421577,-0.3576775450818007,3.9,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4994,-1.414231903128548,0.8436129669587799,-1.8049607180152247,-0.8068654768599893,0.45674777394866267,-0.1525888072228143,-0.3576775450818007,3.5,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4995,0.7966991648878649,0.12551313618277912,0.4381384151117235,-0.6543707048498583,-0.20862661457491502,-0.051551445506968344,-0.3576775450818007,8.3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4996,-0.46669001683579964,-0.34944207669631355,0.4381384151117235,0.6696712045079453,-1.3566907358309621,-1.0843778097133927,-0.3576775450818007,2.5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4997,-0.7825373122667157,-0.3792684527876909,0.4381384151117235,0.19766357685753932,-0.7131044255210028,-0.6963194982343848,-0.3576775450818007,2.65,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4998,0.7966991648878649,-0.7809104332341781,0.4381384151117235,0.1613552978075085,-0.7114284195045707,-0.45757195462434896,-0.3576775450818007,7.42,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4999,0.7966991648878649,-0.30771497654447666,0.4381384151117235,-0.45104434216968414,-0.7131044255210028,-0.7326181059619293,-0.3576775450818007,4.63,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5000,-1.7300791985594641,-0.43892120497044557,0.4381384151117235,0.33079393337432045,-1.3868588441267415,-1.2509023503191388,-0.3576775450818007,1.09,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5001,-0.7825373122667157,0.30673819731398777,0.4381384151117235,0.9649785407815318,-0.0695181152110436,0.24632166532937697,-0.3576775450818007,3.8,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5002,-0.15084272140488353,0.038300812491591785,0.4381384151117235,-2.017141445194362,0.8791012900895734,1.0636016578753302,-0.3576775450818007,15.75,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5003,0.48085186945694874,-0.8863168463411056,0.4381384151117235,-0.18478362913612192,-0.7214844556031638,-0.45757195462434896,-0.3576775450818007,5.27,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5004,-0.46669001683579964,-0.511518604376858,-1.8049607180152247,0.016122181607383476,-0.7131044255210028,-0.4931221374502948,-0.3576775450818007,2.75,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5005,0.7966991648878649,-1.2448298869594612,0.4381384151117235,2.1704134052425665,-0.2103026205913472,-0.2723367914786317,-0.3576775450818007,7.4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5006,1.112546460318781,-1.1401094805026353,0.4381384151117235,1.388575129698562,-1.04830562880744,-0.8617214014877325,-0.3576775450818007,3.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5007,-4.256857562006793,0.9927448474156665,-1.8049607180152247,-0.2501385314261779,-1.056685658889601,-0.9945668215215298,-0.3576775450818007,0.7,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5008,0.48085186945694874,1.8341767433295124,0.4381384151117235,1.018230683388244,-0.38125523426743013,-0.4570106359481498,-0.3576775450818007,5.9,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009,0.7966991648878649,0.1968578277933537,0.4381384151117235,1.056959514374944,-0.04270201894812864,0.0906492857968146,-0.3576775450818007,9.58,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
